"Name","Age_group","1st doses 07 Dec to 13 Dec 2020","1st doses 14 Dec to 20 Dec 2020","1st doses 21 Dec to 27 Dec 2020","1st doses 28 Dec to 03 Jan 2021","1st doses 04 Jan to 10 Jan 2021","1st doses 11 Jan to 17 Jan 2021","1st doses 18 Jan to 24 Jan 2021","1st doses 25 Jan to 31 Jan 2021","1st doses 01 Feb to 07 Feb 2021","1st doses 08 Feb to 14 Feb 2021","1st doses 15 Feb to 21 Feb 2021","1st doses 22 Feb to 28 Feb 2021","1st doses 01 Mar to 07 Mar 2021","1st doses 08 Mar to 14 Mar 2021","1st doses 15 Mar to 21 Mar 2021","1st doses 22 Mar to 28 Mar 2021","1st doses 29 Mar to 04 Apr 2021","1st doses 05 Apr to 11 Apr 2021","1st doses 12 Apr to 18 Apr 2021","1st doses 19 Apr to 25 Apr 2021","1st doses 26 Apr to 02 May 2021","1st doses 03 May to 09 May 2021","1st doses 10 May to 16 May 2021","1st doses 17 May to 23 May 2021","1st doses 24 May to 30 May 2021","1st doses 31 May to 06 Jun 2021","1st doses 07 Jun to 13 Jun 2021","1st doses 14 Jun to 20 Jun 2021","1st doses 21 Jun to 27 Jun 2021","1st doses 28 Jun to 04 Jul 2021","1st doses 05 Jul to 11 Jul 2021","1st doses 12 Jul to 18 Jul 2021","1st doses 19 Jul to 25 Jul 2021","1st doses 26 Jul to 01 Aug 2021","1st doses 02 Aug to 08 Aug 2021","1st doses 09 Aug to 15 Aug 2021","1st doses 16 Aug to 22 Aug 2021","1st doses 23 Aug to 29 Aug 2021","1st doses 30 Aug to 05 Sep 2021","1st doses 06 Sep to 12 Sep 2021","1st doses 13 Sep to 19 Sep 2021","1st doses 20 Sep to 26 Sep 2021","1st doses 27 Sep to 03 Oct 2021","1st doses 04 Oct to 10 Oct 2021","1st doses 11 Oct to 17 Oct 2021","1st doses 18 Oct to 24 Oct 2021","1st doses 25 Oct to 31 Oct 2021","1st doses 01 Nov to 07 Nov 2021","1st doses 08 Nov to 14 Nov 2021","Dose","2nd doses 07 Dec to 13 Dec 2020","2nd doses 14 Dec to 20 Dec 2020","2nd doses 21 Dec to 27 Dec 2020","2nd doses 28 Dec to 03 Jan 2021","2nd doses 04 Jan to 10 Jan 2021","2nd doses 11 Jan to 17 Jan 2021","2nd doses 18 Jan to 24 Jan 2021","2nd doses 25 Jan to 31 Jan 2021","2nd doses 01 Feb to 07 Feb 2021","2nd doses 08 Feb to 14 Feb 2021","2nd doses 15 Feb to 21 Feb 2021","2nd doses 22 Feb to 28 Feb 2021","2nd doses 01 Mar to 07 Mar 2021","2nd doses 08 Mar to 14 Mar 2021","2nd doses 15 Mar to 21 Mar 2021","2nd doses 22 Mar to 28 Mar 2021","2nd doses 29 Mar to 04 Apr 2021","2nd doses 05 Apr to 11 Apr 2021","2nd doses 12 Apr to 18 Apr 2021","2nd doses 19 Apr to 25 Apr 2021","2nd doses 26 Apr to 02 May 2021","2nd doses 03 May to 09 May 2021","2nd doses 10 May to 16 May 2021","2nd doses 17 May to 23 May 2021","2nd doses 24 May to 30 May 2021","2nd doses 31 May to 06 Jun 2021","2nd doses 07 Jun to 13 Jun 2021","2nd doses 14 Jun to 20 Jun 2021","2nd doses 21 Jun to 27 Jun 2021","2nd doses 28 Jun to 04 Jul 2021","2nd doses 05 Jul to 11 Jul 2021","2nd doses 12 Jul to 18 Jul 2021","2nd doses 19 Jul to 25 Jul 2021","2nd doses 26 Jul to 01 Aug 2021","2nd doses 02 Aug to 08 Aug 2021","2nd doses 09 Aug to 15 Aug 2021","2nd doses 16 Aug to 22 Aug 2021","2nd doses 23 Aug to 29 Aug 2021","2nd doses 30 Aug to 05 Sep 2021","2nd doses 06 Sep to 12 Sep 2021","2nd doses 13 Sep to 19 Sep 2021","2nd doses 20 Sep to 26 Sep 2021","2nd doses 27 Sep to 03 Oct 2021","2nd doses 04 Oct to 10 Oct 2021","2nd doses 11 Oct to 17 Oct 2021","2nd doses 18 Oct to 24 Oct 2021","2nd doses 25 Oct to 31 Oct 2021","2nd doses 01 Nov to 07 Nov 2021","2nd doses 08 Nov to 14 Nov 2021"
"Horsham","60-64 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dose 2",0,0,0,0.000683860883157483,0.00293083235638921,0.000390777647518562,0,0,0,0.000293083235638921,0.000390777647518562,0.00205158264947245,0.00263774912075029,0.00547088706525987,0.011137162954279,0.0265728800312622,0.0488472059398202,0.0325322391559203,0.0302852676826885,0.0220789370847988,0.0479679562329035,0.0628175068386088,0.188843298163345,0.259574052364205,0.106584603360688,0.0424970691676436,0.0172919109026964,0.00615474794841735,0.00263774912075029,0.00156311059007425,0.000879249706916764,0.00136772176631497,0.00136772176631497,0.000781555295037124,0.000586166471277843,0.000976944118796405,0.000586166471277843,0.000293083235638921,0.000195388823759281,0.000390777647518562,0.000586166471277843,0.000488472059398202,0,0.000293083235638921,0.0000976944118796405,0.000195388823759281,0.000488472059398202,0.000586166471277843,0.000293083235638921
"Horsham","55-59 years",0.00109880821570451,0.00447975657171837,0.00312737722931282,0.00540951736962218,0.0142845068041586,0.0234975910742963,0.0178345025779731,0.0240047333276984,0.0207928323894853,0.0433606626658778,0.0807201419998309,0.0738737215789029,0.0458963739328882,0.18527596990956,0.284591327867467,0.070492773222889,0.00701546783872876,0.0025357112670104,0.00312737722931282,0.00160595046910658,0.000929760797903812,0.000760713380103119,0.00211309272250866,0.00278928239371144,0.00143690305130589,0.000591665962302426,0.000845237089003465,0.000760713380103119,0.000760713380103119,0.00160595046910658,0.000676189671202772,0.000338094835601386,0.000422618544501733,0.000760713380103119,0.0000845237089003465,0.000676189671202772,0.00025357112670104,0.000169047417800693,0.000338094835601386,0.0000845237089003465,0.000338094835601386,0.000169047417800693,0.00025357112670104,0.0000845237089003465,0.00025357112670104,0.00025357112670104,0.0000845237089003465,0.0000845237089003465,0.000169047417800693,"Dose 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Horsham","55-59 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dose 2",0,0,0,0.000591665962302426,0.00354999577381455,0.00025357112670104,0,0.000422618544501733,0.0000845237089003465,0.0000845237089003465,0.0012678556335052,0.00278928239371144,0.00354999577381455,0.00540951736962218,0.0110726058659454,0.0272166342659116,0.0357535288648466,0.0336404361423379,0.0285690136083171,0.0175809314512721,0.0304285352041248,0.0318654382554307,0.0836784718113431,0.188487870847773,0.113768912179866,0.165159327191277,0.0927225086636802,0.0163975995266672,0.00447975657171837,0.00532499366072183,0.00118333192460485,0.00228214014030936,0.000845237089003465,0.00228214014030936,0.00109880821570451,0.000338094835601386,0.000760713380103119,0.00109880821570451,0.000422618544501733,0.000338094835601386,0.000676189671202772,0.000338094835601386,0.000845237089003465,0.000169047417800693,0.000422618544501733,0.000507142253402079,0.000507142253402079,0.000422618544501733,0.000422618544501733
"Horsham","50-54 years",0.00122763942476324,0.00464749210803227,0.00368291827428972,0.0047351806383725,0.0126271483689933,0.0220098211153981,0.0156962469309014,0.023851280252543,0.0198176078568923,0.0258681164503683,0.0778674149421256,0.0589266923886356,0.0347246580147317,0.0800596282006314,0.355050859347597,0.091283760084181,0.01517011574886,0.00341985268326903,0.0185022799017888,0.0170992634163451,0.00622588565415644,0.00227990178884602,0.00394598386531042,0.00245527884952648,0.00236759031918625,0.00131532795510347,0.00122763942476324,0.0016660820764644,0.000876885303402315,0.00122763942476324,0.000701508242721852,0.00113995089442301,0.00105226236408278,0.000350754121360926,0.000263065591020695,0.000350754121360926,0.000350754121360926,0.000175377060680463,0.000263065591020695,0.000263065591020695,0.000438442651701157,0.000263065591020695,0.000175377060680463,0.000263065591020695,0.000175377060680463,0.000175377060680463,0.000175377060680463,0.000438442651701157,0.000263065591020695,"Dose 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Horsham","50-54 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dose 2",0,0,0,0.000701508242721852,0.00324447562258857,0.000438442651701157,0.000175377060680463,0.000350754121360926,0,0.0000876885303402315,0.000964573833742547,0.00263065591020694,0.00263065591020694,0.00578744300245528,0.00938267274640477,0.0269203788144511,0.0304279200280603,0.0252542967379867,0.0225359522974395,0.0157839354612417,0.0280603297088741,0.0327078218169063,0.0669063486495966,0.173360224482638,0.0990003507541214,0.157137846369695,0.104173974044195,0.0418274289722904,0.00903191862504384,0.0147316730971589,0.00683970536653806,0.00482286916871273,0.00280603297088741,0.00315678709224833,0.000964573833742547,0.0016660820764644,0.00113995089442301,0.00122763942476324,0.000964573833742547,0.000350754121360926,0.000964573833742547,0.000438442651701157,0.000613819712381621,0.000526131182041389,0.000175377060680463,0.000789196773062083,0.000701508242721852,0.000613819712381621,0.000613819712381621
"Horsham","45-49 years",0.00130065032516258,0.00250125062531266,0.0032016008004002,0.00470235117558779,0.0132066033016508,0.0210105052526263,0.0177088544272136,0.0197098549274637,0.016208104052026,0.0153076538269135,0.0711355677838919,0.0496248124062031,0.0311155577788894,0.0153076538269135,0.0254127063531766,0.0357178589294647,0.015407703851926,0.00490245122561281,0.195397698849425,0.186393196598299,0.0619309654827414,0.0176088044022011,0.0270135067533767,0.00970485242621311,0.00750375187593797,0.00360180090045023,0.00280140070035017,0.0032016008004002,0.0016008004002001,0.00240120060030015,0.00250125062531266,0.000900450225112556,0.0016008004002001,0.00100050025012506,0.000700350175087544,0.00140070035017509,0.000600300150075037,0.00140070035017509,0.000400200100050025,0.000200100050025013,0.00080040020010005,0.000500250125062531,0.000400200100050025,0.000300150075037519,0.000300150075037519,0.000400200100050025,0.000300150075037519,0.000200100050025013,0.000100050025012506,"Dose 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Horsham","45-49 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dose 2",0,0,0,0.000400200100050025,0.00180090045022511,0.000100050025012506,0,0.000100050025012506,0.000100050025012506,0,0.000500250125062531,0.00150075037518759,0.0032016008004002,0.00490245122561281,0.0104052026013007,0.0242121060530265,0.0220110055027514,0.0186093046523262,0.0223111555777889,0.016408204102051,0.0222111055527764,0.0285142571285643,0.0506253126563282,0.047223611805903,0.0344172086043021,0.0483241620810405,0.102851425712856,0.102451225612806,0.056528264132066,0.125162581290645,0.0431215607803902,0.03991995997999,0.00880440220110055,0.0142071035517759,0.00570285142571286,0.00470235117558779,0.00230115057528764,0.0032016008004002,0.0016008004002001,0.00130065032516258,0.00130065032516258,0.00190095047523762,0.00100050025012506,0.00100050025012506,0.00180090045022511,0.00110055027513757,0.00100050025012506,0.000300150075037519,0.000600300150075037
"Horsham","40-44 years",0.000621568424324044,0.00383300528333161,0.00238267895990884,0.00435097897026831,0.0114990158499948,0.0196830001035947,0.0161607790324252,0.0179218895680099,0.0148140474463897,0.0128457474360302,0.0495182844711489,0.0467212265616907,0.0273490106702579,0.0132601263855796,0.0212369211644048,0.0300424738423288,0.0128457474360302,0.00445457370765565,0.088780689940951,0.0737594530197866,0.0729306951206879,0.0928208846990573,0.130322179633275,0.0424738423288097,0.0169895369315239,0.00652646845540247,0.00549052108152906,0.00600849476846576,0.00321143685900756,0.00341862633378224,0.00497254739459235,0.00258986843468352,0.00217548948513416,0.00145032632342277,0.00134673158603543,0.0022790842225215,0.000725163161711385,0.00155392106081011,0.000103594737387341,0.000621568424324044,0.000621568424324044,0.000828757899098726,0.000207189474774681,0.000310784212162022,0.000621568424324044,0.000310784212162022,0.000621568424324044,0.000621568424324044,0.000207189474774681,"Dose 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Horsham","40-44 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dose 2",0,0,0,0.000414378949549363,0.00238267895990884,0.000207189474774681,0.000103594737387341,0,0.000103594737387341,0.000103594737387341,0.000414378949549363,0.00176111053558479,0.00217548948513416,0.0050761421319797,0.00756241582927587,0.0210297316896302,0.0181290790427846,0.0165751579819745,0.0223764632756656,0.0119133947995442,0.018543457992334,0.0228944369626023,0.0399875686315135,0.0429918160157464,0.0241375738112504,0.0376048896716047,0.0733450740702372,0.0872267688801409,0.024033979073863,0.124935253289133,0.0570807003004247,0.0755205635553714,0.0210297316896302,0.0343934528125971,0.0179218895680099,0.0089091474153113,0.00404019475810629,0.00393660002071895,0.00414378949549363,0.00248627369729618,0.00310784212162022,0.0022790842225215,0.00134673158603543,0.00176111053558479,0.00207189474774681,0.00145032632342277,0.00145032632342277,0.000517973686936704,0.000828757899098726
"Horsham","35-39 years",0.000748023081855097,0.00170976704424022,0.00203034836503526,0.00352639452874546,0.0130369737123317,0.0196623210087626,0.0141055781149818,0.0147467407565719,0.0141055781149818,0.0101517418251763,0.0410344090617653,0.03857661893567,0.0211583671724728,0.015387903398162,0.015067322077367,0.0200897627698226,0.0084419747809361,0.00267151100662535,0.00673220773669587,0.0172045308826672,0.046163710194486,0.0502244069245565,0.11252404359906,0.115622996366745,0.120645437059201,0.0242573199401582,0.0190211583671725,0.0215858089335328,0.00908313742252618,0.0084419747809361,0.00822825390040607,0.00438127805086557,0.00256465056636033,0.00427441761060056,0.0030989527676854,0.00374011540927549,0.00256465056636033,0.00288523188715538,0.000854883522120111,0.00138918572344518,0.00117546484291515,0.00138918572344518,0.000854883522120111,0.00138918572344518,0.000534302201325069,0.000854883522120111,0.000748023081855097,0.000854883522120111,0.00138918572344518,"Dose 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Horsham","35-39 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dose 2",0,0,0,0.000641162641590083,0.00128232528318017,0.000106860440265014,0.000106860440265014,0.000213720880530028,0,0.000213720880530028,0.000427441761060056,0.00106860440265014,0.00267151100662535,0.00395383628980551,0.00705278905749092,0.0220132506945929,0.015174182517632,0.0105791835862364,0.0176319726437273,0.0107929044667664,0.0170976704424022,0.0192348792477025,0.0332335969224193,0.0329130156016243,0.0164565078008121,0.0149604616371019,0.0494763838427014,0.0557811498183373,0.015387903398162,0.0596281256678778,0.0363325496901047,0.109104509510579,0.0488352212011113,0.0489420816413764,0.0481940585595213,0.0390040606967301,0.0183799957255824,0.0135712759136568,0.00790767257961103,0.0069459286172259,0.00555674289378072,0.00448813849113058,0.00331267364821543,0.00491558025219064,0.00299209232742039,0.0030989527676854,0.00224406924556529,0.00213720880530028,0.00170976704424022
"Horsham","30-34 years",0.000436490615451768,0.00185508511567001,0.00261894369271061,0.00272806634657355,0.00862068965517241,0.0152771715408119,0.0117852466171977,0.0118943692710607,0.0108031427324313,0.0100392841553907,0.0380838061981667,0.0348101265822785,0.0151680488869489,0.0127673505019642,0.0186599738105631,0.0195329550414666,0.00698384984722828,0.0033828022697512,0.00403753819292885,0.00611086861632475,0.00698384984722828,0.0740942819729376,0.0795504146660847,0.0484504583151462,0.125709297250109,0.0484504583151462,0.0462680052378874,0.0402662592754256,0.0159319074639895,0.0186599738105631,0.0137494543867307,0.00971191619380183,0.00567437800087298,0.00556525534701004,0.00512876473155827,0.0067656045395024,0.00261894369271061,0.00425578350065474,0.00196420776953296,0.00163683980794413,0.00316455696202532,0.00294631165429943,0.00141859450021825,0.00185508511567001,0.00185508511567001,0.00229157573112178,0.00163683980794413,0.0013094718463553,0.000436490615451768,"Dose 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Horsham","30-34 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dose 2",0,0,0,0.000327367961588826,0.00120034919249236,0.000109122653862942,0,0,0.000218245307725884,0,0.000327367961588826,0.000872981230903536,0.00185508511567001,0.00327367961588826,0.00567437800087298,0.0157136621562636,0.0138585770405936,0.00851156700130947,0.0157136621562636,0.00829332169358359,0.0154954168485378,0.0196420776953296,0.028153644696639,0.0298996071584461,0.0133129637712789,0.0134220864251419,0.0211697948494107,0.0510694020078568,0.0124399825403754,0.0530336097773898,0.0381929288520297,0.0803142732431253,0.0348101265822785,0.0579441292012222,0.0378655608904409,0.0521606285464863,0.028262767350502,0.0250982103884766,0.0117852466171977,0.013203841117416,0.0126582278481013,0.00905718027062418,0.00567437800087298,0.00567437800087298,0.00512876473155827,0.00523788738542121,0.00349192492361414,0.00196420776953296,0.00218245307725884
"Horsham","25-29 years",0.000492792903782186,0.00147837871134656,0.00221756806701984,0.00295675742269311,0.00837747936429715,0.0183565356658864,0.013305408402119,0.0151533817913022,0.0107182456572625,0.0109646421091536,0.0300603671307133,0.0311691511642232,0.0151533817913022,0.0135518048540101,0.0135518048540101,0.0187261303437231,0.00788468646051497,0.00234076629296538,0.00357274855242085,0.00147837871134656,0.00258716274485647,0.00135518048540101,0.0763829000862388,0.0285819884193668,0.0587655537760256,0.0316619440680054,0.0476777134409265,0.102377725760749,0.0756437107305655,0.0471849205371443,0.0319083405198965,0.0139213995318467,0.00911666871997043,0.00800788468646052,0.00492792903782186,0.00763829000862388,0.00443513613403967,0.00566711839349513,0.00443513613403967,0.0016015769372921,0.00271036097080202,0.00283355919674757,0.00135518048540101,0.00147837871134656,0.00197117161512874,0.00283355919674757,0.00147837871134656,0.00172477516323765,0.0018479733891832,"Dose 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Horsham","25-29 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dose 2",0,0,0,0.000492792903782186,0.000492792903782186,0,0.000123198225945546,0,0,0.000123198225945546,0.000369594677836639,0.000862387581618825,0.00197117161512874,0.00307995564863866,0.00628310952322287,0.0181101392139953,0.0140445977577923,0.00973265984969816,0.0142909942096834,0.0085006775902427,0.0171245534064309,0.0166317605026488,0.0237772576074905,0.0256252309966736,0.0145373906615745,0.0112110385610447,0.0137982013059012,0.0112110385610447,0.00652950597511396,0.0312923493901688,0.0554392016754959,0.085006775902427,0.00948626339780707,0.030676358260441,0.0210668966366884,0.051866453123075,0.0680054207219416,0.0354810890723174,0.0298139706788222,0.0275964026118024,0.026610816804238,0.01466058888752,0.0085006775902427,0.00652950597511396,0.00726869533078724,0.00591351484538623,0.00566711839349513,0.00492792903782186,0.00381914500431194
"Horsham","18-24 years",0.000497363970953944,0.00169103750124341,0.000795782353526311,0.00228787426638814,0.00427733015020392,0.0116383169203223,0.00765940515269074,0.0106435889784144,0.00726151397592758,0.00736098677011837,0.0193971948672038,0.0278523823734209,0.0124340992738486,0.00736098677011837,0.0123346264796578,0.0161145926589078,0.00795782353526311,0.0017905102954342,0.00248681985476972,0.00258629264896051,0.0017905102954342,0.00198945588381578,0.0188998308962499,0.028747637521138,0.0751019596140456,0.0053715308863026,0.0674425544613548,0.101860141251368,0.0631652243111509,0.0943002088928678,0.0619715507808614,0.0284492191385656,0.0164130110414802,0.0144235551576644,0.0117377897145131,0.0120362080970854,0.00755993235849995,0.00984780662488809,0.00477469412115786,0.00397891176763155,0.00368049338505919,0.00248681985476972,0.00169103750124341,0.0017905102954342,0.00298418382572366,0.00288471103153288,0.00129314632448025,0.00109420073609868,0.00149209191286183,"Dose 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Horsham","18-24 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dose 2",0,0,0,0.000298418382572366,0.000795782353526311,0,0,0,0,0.0000994727941907888,0.000198945588381578,0.000397891176763155,0.00208892867800657,0.00129314632448025,0.00338207500248682,0.0131304088331841,0.00696309559335522,0.00785835074107232,0.0117377897145131,0.00666467721078285,0.0097483338306973,0.00905202427136178,0.0227792698696906,0.0185019397194867,0.010345170595842,0.0107430617726052,0.00935044265393415,0.00825624191783547,0.00517258529792102,0.0154182830995723,0.0527205809211181,0.094698100069631,0.00636625882821048,0.0114393713319407,0.021187705162638,0.0451606485626181,0.0565005471003681,0.0590868397493286,0.0495374515070128,0.0375012434099274,0.0364070426738287,0.0257634536954143,0.0143240823634736,0.0119367353028947,0.0102456978016512,0.0100467522132697,0.00726151397592758,0.00696309559335522,0.00487416691534865
"Horsham","16-17 years",0,0,0,0,0.000797448165869219,0.000797448165869219,0,0,0.000797448165869219,0.00159489633173844,0.00797448165869218,0.0154173312068049,0.00345560871876661,0.00026581605528974,0.00186071238702818,0.00531632110579479,0.000531632110579479,0.00026581605528974,0.00318979266347687,0.00318979266347687,0.00186071238702818,0,0.00451887293992557,0.00106326422115896,0.00212652844231792,0.000531632110579479,0.00106326422115896,0.00318979266347687,0.000797448165869219,0.00186071238702818,0.00292397660818713,0.000797448165869219,0.00026581605528974,0.00318979266347687,0.00717703349282297,0.0491759702286018,0.128920786815524,0.150983519404572,0.10180754917597,0.0356193514088251,0.013290802764487,0.024455077086656,0.0178096757044125,0.0313662945241893,0.0164805954279638,0.0087719298245614,0.0140882509303562,0.0108984582668793,0.00425305688463583,"Dose 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Horsham","16-17 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dose 2",0,0,0,0,0,0,0,0,0,0,0,0,0.00026581605528974,0,0.000531632110579479,0.0013290802764487,0.00026581605528974,0.00186071238702818,0.00345560871876661,0.00106326422115896,0.00212652844231792,0.00292397660818713,0.0111642743221691,0.00903774587985114,0.00186071238702818,0.0013290802764487,0.000531632110579479,0.00558213716108453,0.00318979266347687,0.00159489633173844,0.0013290802764487,0.00239234449760766,0.000531632110579479,0.00186071238702818,0.00106326422115896,0.00212652844231792,0.00106326422115896,0.00186071238702818,0.00186071238702818,0.0013290802764487,0.0013290802764487,0.0013290802764487,0.00106326422115896,0.00983519404572036,0.0156831472620946,0.0146198830409357,0.0124933545986178,0.00903774587985114,0.0114300903774588
"Horsham","12 and over",0.000664638289073346,0.0238162053584616,0.00492570820902136,0.011350545003397,0.0219626030189348,0.0281215844976812,0.0347384279089002,0.0499807993383157,0.0521371813428647,0.0516867042802706,0.0602531533394382,0.0611097982453549,0.0350412075739225,0.0356098425545742,0.0669438454494432,0.0253079490739373,0.0065134552329188,0.0021342273949133,0.0241189850234839,0.0227897084453372,0.0145481936608277,0.0169999704605205,0.0313856969840191,0.0194222077806989,0.0284391339024606,0.00822674504475231,0.0132927657814669,0.0190012701976191,0.0114982424009689,0.0124656603550645,0.00883230437479692,0.00436445809824831,0.00279148081410806,0.00270286237556494,0.0021342273949133,0.00383274746698963,0.00495524768853573,0.00626975452692524,0.0039656751248043,0.0017280595515907,0.00138097066729684,0.00185360233952678,0.00129973709863232,0.00170590494195492,0.00511032995598618,0.00189791155879833,0.00286532951289398,0.00486662924999262,0.00479278055120669,"Dose 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
